wallet_address,cluster_id,root_address,louvain_community_id,obfuscation_disagreement
bc1qq28t5syxgh4cq3958lpah30j3920twldf2m7xp,CLUSTER_0203,1yyufehee9VLbiQCcDA7Mf3cy7dbBjGv,31,False
bc1qqenxc87axtx68hrajeqc3sma3c3kjlwy9jm0pj,CLUSTER_0027,bc1qqenxc87axtx68hrajeqc3sma3c3kjlwy9jm0pj,24,False
bc1qqf9hu9fqpzkfh27vr32f7av6jv99w8c8ye4f98,CLUSTER_0428,bc1qqf9hu9fqpzkfh27vr32f7av6jv99w8c8ye4f98,45,False
bc1qqjnwkjarwtjpv6s00kneccyndgkg8yj4wad02llmehjc2nuc20ef45pwze,CLUSTER_0127,bc1qqjnwkjarwtjpv6s00kneccyndgkg8yj4wad02llmehjc2nuc20ef45pwze,22,False
bc1qqkr6h26r9scapsvexp03wjf70urzgrrv3er0cz,CLUSTER_0429,bc1qqkr6h26r9scapsvexp03wjf70urzgrrv3er0cz,18,False
bc1qqlh7ztw494t4t282fcpcak4wksslju5uylrahw,CLUSTER_0430,bc1qqlh7ztw494t4t282fcpcak4wksslju5uylrahw,10,False
bc1qqpa5seyhvfh9ep326203q3tv9l8aa9v6dkpyla,CLUSTER_0431,bc1qqpa5seyhvfh9ep326203q3tv9l8aa9v6dkpyla,22,False
bc1qqwgaccjkwa0yl25a4lq3qd2lrpykqlq93f2uyw,CLUSTER_0432,bc1qqwgaccjkwa0yl25a4lq3qd2lrpykqlq93f2uyw,49,False
bc1qr8yjwpmjaefqf5xj4d8j8v4s70xnjmqqefv40p,CLUSTER_0433,bc1qr8yjwpmjaefqf5xj4d8j8v4s70xnjmqqefv40p,3,False
bc1qrc53q0hfv6ctks5dryg6cr9d2aexr5zu08gfwe,CLUSTER_0434,bc1qrc53q0hfv6ctks5dryg6cr9d2aexr5zu08gfwe,0,False
bc1qrj652fm3mr7fl37vr8qrx6utmt5na8xrreezhm,CLUSTER_0435,bc1qrj652fm3mr7fl37vr8qrx6utmt5na8xrreezhm,4,False
bc1qrmytejqgydrzwtjw8nha4f5qlmdrkwu2yynjkv,CLUSTER_0436,bc1qrmytejqgydrzwtjw8nha4f5qlmdrkwu2yynjkv,9,False
bc1qrp9nr2ca42rrtzr7rvyctu5jv9jrgpry8dev6v,CLUSTER_0437,bc1qrp9nr2ca42rrtzr7rvyctu5jv9jrgpry8dev6v,22,False
bc1qrs0ksnra2r5q3g7t3mhcqd6pawd8kg78pewxzy,CLUSTER_0005,3Tk62XigK8QJnLgcA7oqsLkVV55coua,3,True
bc1qrtnqpqr2kd9xutulamger7z2neg9ywymcu7dwrsj4l2h8gfz3m4hxzlpqx,CLUSTER_0438,bc1qrtnqpqr2kd9xutulamger7z2neg9ywymcu7dwrsj4l2h8gfz3m4hxzlpqx,5,False
bc1qruujnlphtwdw6f0y9caazujt5vwsj7rf2jujmd,CLUSTER_0439,bc1qruujnlphtwdw6f0y9caazujt5vwsj7rf2jujmd,5,False
bc1qrvlcz6m8l56tteqe9qxdxh0tnfcseqfqlpm9xx,CLUSTER_0024,bc1qrvlcz6m8l56tteqe9qxdxh0tnfcseqfqlpm9xx,10,True
bc1qrzt44prh7wegp3k9s2ruyhte83ejw4txdlt4ts,CLUSTER_0440,bc1qrzt44prh7wegp3k9s2ruyhte83ejw4txdlt4ts,17,False
bc1qs2ss976prdhv4p6n79uznnaumjm60rcutgck7ehz887v5cfxwfpfy7whg2,CLUSTER_0040,1AqasZTZqfqWah3h8rMxiJ3RqBK,3,False
bc1qs9fsymuqx668wakg6s5rqtn9mjt9uhkfv9j7m5,CLUSTER_0441,bc1qs9fsymuqx668wakg6s5rqtn9mjt9uhkfv9j7m5,14,False
bc1qsfcwwyjnjdccfhlv3v7rvxrfmcll3txugc5445,CLUSTER_0442,bc1qsfcwwyjnjdccfhlv3v7rvxrfmcll3txugc5445,0,False
bc1qsju5wxgefy9k00gcgve8ffpdv3syfd74ttxw8u,CLUSTER_0261,bc1qsju5wxgefy9k00gcgve8ffpdv3syfd74ttxw8u,31,False
bc1qsns9fhmtyj32ka5ff2ku3xuxgllnqrgnvpnv28,CLUSTER_0443,bc1qsns9fhmtyj32ka5ff2ku3xuxgllnqrgnvpnv28,12,False
bc1qszl75h95cxclfgqsh92uy7432yax7f98zmf6jw,CLUSTER_0146,bc1qcx5zv5s92lap7fevvkxpveym8vyylvhl0ppvd7,31,False
bc1qtswnttr78kjqkl4hujcn3850xuf0skgfvkeflt,CLUSTER_0444,bc1qtswnttr78kjqkl4hujcn3850xuf0skgfvkeflt,23,False
bc1qu53mm9tm9aa2fuxw8nlelsrn2a9w7qp4mlmzdg,CLUSTER_0445,bc1qu53mm9tm9aa2fuxw8nlelsrn2a9w7qp4mlmzdg,0,False
bc1qudz3q6922upn2wzuuq4t24quhwsql5ajcyytge,CLUSTER_0446,bc1qudz3q6922upn2wzuuq4t24quhwsql5ajcyytge,6,False
bc1quhtp57sg7m3zews8e9am8k9lgghhauyfx8c0ru,CLUSTER_0447,bc1quhtp57sg7m3zews8e9am8k9lgghhauyfx8c0ru,0,False
bc1qumg53yf3s97y4hn6j6qp5j5cd505f70e4fzpw0,CLUSTER_0448,bc1qumg53yf3s97y4hn6j6qp5j5cd505f70e4fzpw0,9,False
bc1quzs9hq225vtghs8sgmcm8wlexu452lmtddqlmz,CLUSTER_0449,bc1quzs9hq225vtghs8sgmcm8wlexu452lmtddqlmz,3,False
bc1qv35vjsx900zncy54q7k7303t6a74ukfrzc2x74,CLUSTER_0450,bc1qv35vjsx900zncy54q7k7303t6a74ukfrzc2x74,26,False
bc1qv46l0psjmmwswhd5y0l2k5mmmv2kcmpz5alhdr,CLUSTER_0451,bc1qv46l0psjmmwswhd5y0l2k5mmmv2kcmpz5alhdr,35,False
bc1qv7esg4fua4qapqe6sh29jd3vnvpad7vhv298ky,CLUSTER_0452,bc1qv7esg4fua4qapqe6sh29jd3vnvpad7vhv298ky,5,False
bc1qv7pgt89gax2egu3rsfmdr79qv83zcq3h8v5szd,CLUSTER_0453,bc1qv7pgt89gax2egu3rsfmdr79qv83zcq3h8v5szd,22,False
bc1qvgn3a66um0r6a5frppqv3sl78kej7cgpk25dkn,CLUSTER_0454,bc1qvgn3a66um0r6a5frppqv3sl78kej7cgpk25dkn,15,False
bc1qvja4k5hchevs34m724wljgcnz4aprxeemc78653xh0wqdea242kf97gnvj,CLUSTER_0015,bc1qeupad27zmn7vyucalvcjg4dtajmqf3twxtnd4n,31,False
bc1qvxpc2059gyg3hf49v3jsg5pz5spqxa3zmmw8es,CLUSTER_0455,bc1qvxpc2059gyg3hf49v3jsg5pz5spqxa3zmmw8es,34,False
bc1qvytlttz74z8h7de2psjt9fxjfjpvghx427aj2w,CLUSTER_0456,bc1qvytlttz74z8h7de2psjt9fxjfjpvghx427aj2w,42,False
bc1qwdcjq6s67f0z9n67sv2rscr6wlmmhxe48np4ej9uz7tt2fv53l444cevm2,CLUSTER_0247,3LP4qkrPd9oonAXJcZtpfks4178KWesnC,22,False
bc1qwr74u7jzftm8krgs5hlc60y4srevfu3e7w9gde,CLUSTER_0247,3LP4qkrPd9oonAXJcZtpfks4178KWesnC,22,False
bc1qwt39df445k7urz6zqarhn35se4mxc3rm7tewa5,CLUSTER_0457,bc1qwt39df445k7urz6zqarhn35se4mxc3rm7tewa5,5,False
bc1qwt4kluxuzv97z9ryyx7qd4a0dhqxqe6s2j5e04,CLUSTER_0458,bc1qwt4kluxuzv97z9ryyx7qd4a0dhqxqe6s2j5e04,13,False
bc1qxgxgg6hjejg9caqp59uwk89smsuw34rnx3tppp,CLUSTER_0107,bc1qxgxgg6hjejg9caqp59uwk89smsuw34rnx3tppp,15,False
bc1qxkzdrsprqa498k2rhe3v4vjhkl85ykckule0ak,CLUSTER_0459,bc1qxkzdrsprqa498k2rhe3v4vjhkl85ykckule0ak,44,False
bc1qxrwq8px48x5e4urqvg69d3mm8ska5txrguuj3r,CLUSTER_0460,bc1qxrwq8px48x5e4urqvg69d3mm8ska5txrguuj3r,18,False
bc1qy452mzynejkvcfgsh705wcz9yzps7pkl3ehpal,CLUSTER_0461,bc1qy452mzynejkvcfgsh705wcz9yzps7pkl3ehpal,26,False
bc1qy47lkn8ls8jkpesjdh9qezaz7q58dsmfnn0x0g,CLUSTER_0462,bc1qy47lkn8ls8jkpesjdh9qezaz7q58dsmfnn0x0g,3,False
bc1qy6j7nl5ku87x8j09dldnawmh5prs03p7zw4dvj,CLUSTER_0463,bc1qy6j7nl5ku87x8j09dldnawmh5prs03p7zw4dvj,6,False
bc1qyaqs4k5cxtd5eeu9h2tdtkal8t6esgpszdcks7,CLUSTER_0464,bc1qyaqs4k5cxtd5eeu9h2tdtkal8t6esgpszdcks7,15,False
bc1qycpzwdndxstr4jsf8lpx7ccfr0dy3834tvhdwz,CLUSTER_0465,bc1qycpzwdndxstr4jsf8lpx7ccfr0dy3834tvhdwz,9,False
bc1qygjpte52t2e50whjpwuaac2u0m3hhhh2977h6d,CLUSTER_0024,bc1qrvlcz6m8l56tteqe9qxdxh0tnfcseqfqlpm9xx,6,True
bc1qykhprmqwp8m9dadnd5awq7zsln7q5und9fl2rm,CLUSTER_0466,bc1qykhprmqwp8m9dadnd5awq7zsln7q5und9fl2rm,3,False
bc1qymda8xzmr82ncdww36rhegrfw9e8pvcpmfzd4zhugsgdg4jzjadxysu4nn,CLUSTER_0109,bc1q535dwrjh65m675a44r27s6q5z55rk5qazfnprh,31,False
bc1qyspefn6lxta5lzzneeg4kt2u2t7zjtj027mlt4jgyaqpcs4qw8hdm7z7ru,CLUSTER_0467,bc1qyspefn6lxta5lzzneeg4kt2u2t7zjtj027mlt4jgyaqpcs4qw8hdm7z7ru,7,False
bc1qz37cnphpg8wd8d9aqezl4dzmmjculcmma8lmzl474hqn0xwslrjrf4n0dm,CLUSTER_0468,bc1qz37cnphpg8wd8d9aqezl4dzmmjculcmma8lmzl474hqn0xwslrjrf4n0dm,39,False
bc1qz83dnncvafjdjp7rc5gz839dk0pffmz8gejexr,CLUSTER_0154,1krn6ciaYKzzmJ255UN4ETkCeB4AfpP,18,False
bc1qzjd78g2ekh2gzxcjy9wd37xfgr946kp62z8ts4,CLUSTER_0469,bc1qzjd78g2ekh2gzxcjy9wd37xfgr946kp62z8ts4,8,False
