wallet_address,tx_count,in_degree,out_degree,degree_ratio,fanin_count,fanout_count,total_received_amount,total_sent_amount,net_balance,turnover_ratio,avg_hop_interval_mins,median_hop_interval_mins,min_hop_interval_mins,max_hop_interval_mins,min_drain_minutes,wallet_age_hours,forwarded_pct_10m,forwarded_pct_30m,forwarded_pct_60m,forwarded_pct_120m,peel_skim_ratio,peel_signal,transient_velocity,velocity_drain_score,fanout_burst_signal,fanin_burst_signal,is_peel_chain_node,is_mixer_hub,is_mixer_intermediate,is_rapid_cashout_node,unique_counterparties,unique_ips_count,unique_countries_count,unique_asns_count,dominant_country,dominant_asn,timestamp_entropy,betweenness_centrality,pagerank,ground_truth_label,is_planted_anomaly
1rcojYyNZqcrah3EH5E6HdNNDGwecAj,6,4,2,0.5,6,3,7.35135789,8.96855439,-1.6171965,0.8197,1466.98,2242.12,0.41,2778.43,0.41,122.25,0.2084,0.2084,0.2084,0.2084,0.0,0.0,0.0067,1.478,0.0245,0.049,0.0,0.0,0.0,0.0,9,12,7,11,India,AS1221,0.4184,0.04301,0.002159,normal,0
1rkMpNbgezYyjXZG5HaCm5KkiKxAk8XPh,1,1,0,0.0,1,0,0.10530788,0.0,0.10530788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Brazil,AS25513,0.0,0.0,0.000662,normal,0
1rrj9DeiRYhfVAZZbPcnzsbVYcxFG9W,1,1,0,0.0,1,0,9.16493366,0.0,9.16493366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS3209,0.0,0.0,0.001188,normal,0
1s2McQbqQgFizFh4VkKpnas4fZCBJqoQ,7,2,5,2.5,2,5,7.46183257,15.90399174,-8.44215917,0.4692,3026.54,1808.23,0.24,7424.68,0.24,302.65,0.7542,0.7542,1.0,1.0,0.0,0.0,0.0016,6.0823,0.0165,0.0066,0.0,0.0,0.0,0.0,7,14,8,13,India,AS12714,0.4877,0.000889,0.001575,normal,0
1sS8B8pQSLqfSri7gBPPt6AML8cEmQsa5,1,1,0,0.0,1,0,1.16515975,0.0,1.16515975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Russia,AS17547,0.0,0.0,0.000899,normal,0
1sVhowbMbcFMbju76BuwkFZB2r,2,1,1,1.0,1,1,0.45437228,0.45437228,0.0,1.0,47.32,47.32,47.32,47.32,47.32,0.79,0.0,0.0,1.0,1.0,0.0,0.0,1.1905,0.0,1.1236,1.1236,0.0,0.0,1.0,0.0,2,4,3,4,Brazil,AS25513,0.2181,0.0,0.000658,mixer,1
1tqPbAZdugivVgomBugUC5tAGoY8f,1,1,0,0.0,1,0,2.48841767,0.0,2.48841767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS1221,0.0,0.0,0.001025,normal,0
1txzc1NXcUrAGW3NZuzELxQWb4mZtcnJ,2,1,1,1.0,1,1,1.69048789,3.36987144,-1.67938355,0.5016,6180.76,6180.76,6180.76,6180.76,6180.76,103.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0097,0.0097,0.0,0.0,0.0,0.0,2,4,4,4,China,AS12714,0.2181,0.001843,0.001468,normal,0
1u3wURyiYSRsiyk8qzwctvnA83pmDQ7P,1,1,0,0.0,1,0,1.67272205,0.0,1.67272205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,India,AS36873,0.0,0.0,0.001922,normal,0
1uBYezCW6EHtBWkGb4yWzjn1jNcujGX4Y,4,2,2,1.0,2,2,1.96270222,4.05112522,-2.088423,0.4845,13185.78,12744.88,3268.24,23544.23,0.0,659.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.003,0.003,0.0,0.0,0.0,0.0,4,8,8,8,Australia,AS12714,0.4362,0.010215,0.000816,normal,0
1uPsxgZe4i2aM2SSRSMGuGADaWXC3P,2,1,1,1.0,1,1,1.3377949,1.3377949,0.0,1.0,63.47,63.47,63.47,63.47,63.47,1.06,0.0,0.0,0.0,1.0,0.0,0.0,0.9009,0.0,0.8621,0.8621,0.0,0.0,1.0,0.0,2,4,2,3,China,AS133982,0.2181,0.0,0.00069,mixer,1
1ucfjbp5Ma7f4fiCGwXs3AfR9cwf8LLY,1,1,0,0.0,1,0,0.27987065,0.0,0.27987065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS1221,0.0,0.0,0.000667,normal,0
1up5AJkaH8ghwWV53SKF6xqaxzfG,1,0,1,1.0,0,1,0.0,2.6177016,-2.6177016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,China,AS17547,0.0,0.0,0.000642,normal,0
1uzSauKViKZrw4Tjavs4NeK8zLW1sRNc,4,3,1,0.3333333333333333,3,1,13.8867565,1.20435167,12.68240483,0.0867,4024.42,1260.39,474.94,10337.93,0.0,201.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.005,0.0149,0.0,0.0,0.0,0.0,4,8,7,8,Germany,AS12389,0.4362,0.000103,0.002291,normal,0
1vKvchLrDtZqwhpR3c7z5JncdJboFr,1,1,0,0.0,1,0,5.56035353,0.0,5.56035353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS13335,0.0,0.0,0.000968,normal,0
1vWyV43oQe72R33TCYeSjWC1FqMDvLH,6,2,4,2.0,2,4,3.54430109,27.84893539,-24.3046343,0.1273,7323.97,4859.85,0.36,17890.23,0.36,610.33,0.2873,0.2873,0.2873,0.2873,0.0,0.0,0.0002,2.1125,0.0066,0.0033,0.0,0.0,0.0,0.0,6,12,6,11,Australia,AS1221,0.4911,0.002658,0.001591,normal,0
1vXrBtboNbJD2jXpHfiPmXVKkSX8eobg,1,0,1,1.0,0,1,0.0,10.10881441,-10.10881441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS3320,0.0,0.0,0.000642,normal,0
1vctdddPWKJnV1XxruJo2rsCAHYSBVv,2,0,2,2.0,0,4,0.0,10.93933807,-10.93933807,0.0,7425.06,7425.06,7425.06,7425.06,0.0,123.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0,0.0,0.0,4,4,3,4,Germany,AS17547,0.2181,0.0,0.000642,normal,0
1vs8KX9738sqkvHscmGKtKzm9rfo49E3G,2,1,1,1.0,1,1,3.43661808,3.43661808,0.0,1.0,22.69,22.69,22.69,22.69,22.69,0.38,0.0,1.0,1.0,1.0,0.0514,5.14,2.3256,0.4221,2.0833,2.0833,1.0,0.0,1.0,0.0,2,4,4,4,India,AS2856,0.0,2.8e-05,0.002669,peel_chain,1
1vsU66CNWB9WCuymY5DdXYdhVbLdco,2,1,1,1.0,1,1,11.56668497,11.56668497,0.0,1.0,5.43,5.43,5.43,5.43,5.43,0.09,1.0,1.0,1.0,1.0,0.0,0.0,7.1429,1.5552,5.2632,5.2632,1.0,0.0,1.0,1.0,2,4,4,4,China,AS25513,0.0,6e-06,0.001188,rapid_cashout,1
1wRLUkejxHrJoJFiKxfUcr64VCA,2,1,1,1.0,1,1,13.08251019,13.08251019,0.0,1.0,2.8,2.8,2.8,2.8,2.8,0.05,1.0,1.0,1.0,1.0,0.0346,3.46,10.0,2.6316,6.6667,6.6667,1.0,0.0,1.0,1.0,2,4,4,4,Brazil,AS12714,0.0,1.1e-05,0.001652,rapid_cashout,1
1weHRtF7gwYr3VRqkTN7oXzGhKr,2,1,1,1.0,1,1,2.36279557,0.90081326,1.46198231,0.3812,25061.6,25061.6,25061.6,25061.6,0.0,417.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0024,0.0024,0.0,0.0,0.0,0.0,2,4,4,4,China,AS12389,0.2181,0.000818,0.001561,normal,0
1wh5A64sY2Qm5GAetJFHd8q2frKUyY,1,1,0,0.0,1,0,1.57376345,0.0,1.57376345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,1,2,United Kingdom,AS13285,0.0,0.0,0.002912,peel_chain,1
1wuVVAnCNS5GhQhkxdR2APwfxp,1,1,0,0.0,1,0,0.67781618,0.0,0.67781618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS17547,0.0,0.0,0.000676,normal,0
1x6obACiSSbGK7PCMupTtxFQcsxXQ7,2,1,1,1.0,1,1,2.95916843,2.95916843,0.0,1.0,26.41,26.41,26.41,26.41,26.41,0.44,0.0,1.0,1.0,1.0,0.0552,5.52,2.0408,0.3648,1.8519,1.8519,1.0,0.0,1.0,0.0,2,4,2,3,Germany,AS24940,0.0,0.0,0.000738,mixer,1
1xLsH3YWtCV4oCJ6nXJ8m1iR4nVrJ96,1,1,0,0.0,1,0,12.21525788,0.0,12.21525788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS29465,0.0,0.0,0.001369,normal,0
1xUbR5s3FtX4qK9UACtpcT2KwG,6,3,3,1.0,3,5,11.05168918,12.77755184,-1.72586266,0.8649,4380.66,1007.42,0.97,13202.74,0.97,365.05,0.2231,0.2231,0.4249,0.4249,0.0,0.0,0.0024,1.1325,0.0137,0.0082,0.0,0.0,0.0,0.0,8,12,7,10,Nigeria,AS12389,0.4184,0.00601,0.002872,normal,0
1yRWQmKUXVMHi5VPTjgqEQzRrtowN1g,2,1,1,1.0,1,1,4.15635847,4.15635847,0.0,1.0,14.29,14.29,14.29,14.29,14.29,0.24,0.0,1.0,1.0,1.0,0.0478,4.78,3.4483,0.654,2.9412,2.9412,1.0,0.0,1.0,1.0,2,4,4,4,Australia,AS37075,0.0,1.7e-05,0.001188,peel_chain,1
1yWj1hVNVokFedMbeeRBdgPJ9KYY,5,3,2,0.6666666666666666,3,4,9.15764281,9.38207518,-0.22443237,0.9761,5517.0,3288.35,8.57,15482.72,8.57,367.8,0.2878,0.4875,0.4875,0.4875,0.0,0.0,0.0027,0.5094,0.0109,0.0082,0.0,0.0,0.0,0.0,7,10,5,10,India,AS13335,0.3319,0.002011,0.001258,normal,0
1yvtJ9kTtMWvaSWS1BpG3UU6qqP,2,1,1,1.0,1,1,0.4457346,0.4457346,0.0,1.0,73.93,73.93,73.93,73.93,73.93,1.23,0.0,0.0,0.0,1.0,0.0,0.0,0.7812,0.0,0.7519,0.7519,0.0,0.0,1.0,0.0,2,4,2,4,Australia,AS13285,0.2181,0.0,0.000667,mixer,1
1yyufehee9VLbiQCcDA7Mf3cy7dbBjGv,2,1,1,1.0,3,3,8.44314662,1.74166676,6.70147986,0.2063,27.78,27.78,27.78,27.78,27.78,0.46,0.0,0.2063,0.2063,0.2063,0.0,0.0,0.4045,0.0717,5.3571,5.3571,0.0,0.0,0.0,0.0,6,4,4,4,Brazil,AS28573,0.0,0.004056,0.002852,normal,0
1zFKWvmNYpfZR77HN5rRULQft6tTNjJ,1,1,0,0.0,3,0,5.15012186,0.0,5.15012186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3,2,2,2,Nigeria,AS29465,0.0,0.0,0.001769,normal,0
1zJxhTJzr7PMJh2qP1snyukqumEoDCF,5,1,4,4.0,2,6,2.07446013,17.80537774,-15.73091761,0.1165,4436.31,2679.9,1.32,12384.11,1.32,295.75,0.2612,0.2612,0.2612,0.2612,0.0,0.0,0.0004,1.1259,0.0203,0.0068,0.0,0.0,0.0,0.0,7,10,4,7,Australia,AS1221,0.4192,0.042671,0.000987,normal,0
1zLnj92bDhW8YEH2TJYYD3LzMnn8,1,1,0,0.0,1,0,0.0101594,0.0,0.0101594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,India,AS45820,0.0,0.0,0.000645,normal,0
1zTwFbUDeWFSP2VaVpvynkgHzfS9Qwtjy,2,0,2,2.0,0,4,0.0,2.96332485,-2.96332485,0.0,17716.91,17716.91,17716.91,17716.91,0.0,295.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.0,0.0,4,4,3,4,United Kingdom,AS13285,0.2181,0.0,0.000642,normal,0
1zVcYAkvC22W9s7DKDjwGUxMYJkVWQC,2,1,1,1.0,1,1,5.80367065,5.80367065,0.0,1.0,35.11,35.11,35.11,35.11,35.11,0.59,0.0,0.0,1.0,1.0,0.0,0.0,1.5625,0.0,1.4493,1.4493,0.0,0.0,1.0,0.0,2,4,4,4,Brazil,AS16509,0.0,0.0,0.00083,mixer,1
1zdvd1RkPjNsdFSJ6pooXVxdP1,5,3,2,0.6666666666666666,4,2,7.00245892,2.45618791,4.54627101,0.3508,3747.88,1636.17,7.77,11711.42,7.77,249.86,0.0508,0.0508,0.0508,0.0508,0.0,0.0,0.0014,0.0579,0.008,0.016,0.0,0.0,0.0,0.0,6,10,6,9,India,AS12389,0.4192,0.032624,0.003214,normal,0
31Bb8oQYvzgV3PNqkpJAupV86wKGxLLk,6,1,5,5.0,1,7,2.83035184,24.53956988,-21.70921804,0.1153,6070.6,2798.65,1861.2,12552.46,0.0,505.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0138,0.002,0.0,0.0,0.0,0.0,8,12,7,9,United Kingdom,AS12389,0.5638,0.00282,0.002586,normal,0
31LgcHSv8ZNRZq7BGNsuvNpys5uH7Mui,1,1,0,0.0,1,0,12.5031488,0.0,12.5031488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,India,AS3356,0.0,0.0,0.001652,rapid_cashout,1
31TqHy1wUbqPMdaW3jZJP89ZHS,2,1,1,1.0,1,1,5.21214628,5.21214628,0.0,1.0,5.6,5.6,5.6,5.6,5.6,0.09,1.0,1.0,1.0,1.0,0.0575,5.75,7.1429,1.5152,5.2632,5.2632,1.0,0.0,1.0,1.0,2,4,4,4,Brazil,AS28573,0.0,9e-06,0.002047,peel_chain,1
31g3EAvWSnhwEkTSkhdJ6YrN28mcG,2,1,1,1.0,2,1,3.18078783,2.02707609,1.15371174,0.6373,119.23,119.23,119.23,119.23,119.23,1.99,0.0,0.0,0.0,0.6373,0.0,0.0,0.3124,0.0,0.4785,0.9569,0.0,0.0,0.0,0.0,3,4,4,4,Australia,AS1221,0.2181,0.000211,0.001073,normal,0
31yxnGQhE3SzP9zXb42q65z7tzFf,2,1,1,1.0,1,1,1.09329254,1.09329254,0.0,1.0,66.88,66.88,66.88,66.88,66.88,1.11,0.0,0.0,0.0,1.0,0.0,0.0,0.8621,0.0,0.8264,0.8264,0.0,0.0,1.0,0.0,2,4,4,4,Brazil,AS17547,0.2181,0.0,0.000703,mixer,1
32KCqLYXLeBZxGyXVyVhisvMdw,1,1,0,0.0,3,0,0.77860695,0.0,0.77860695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3,2,2,2,Germany,AS3320,0.0,0.0,0.000884,normal,0
32WBHvxqN5xMTsWqsNLZbinARFK,2,1,1,1.0,1,1,1.42270775,2.39721554,-0.97450779,0.5935,38956.57,38956.57,38956.57,38956.57,0.0,649.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,2,4,3,4,United Kingdom,AS13285,0.2181,0.002635,0.000857,normal,0
32n81GRUrS4wFrZo4B37Hib7PM2yxWb,1,1,0,0.0,1,0,1.16670386,0.0,1.16670386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS1221,0.0,0.0,0.000935,normal,0
331Ws5huqLGpguwk67YxhHr5a5uGhLNUSP,3,0,3,3.0,0,5,0.0,12.97068928,-12.97068928,0.0,19601.69,19601.69,7125.28,32078.1,0.0,653.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,5,6,6,6,Brazil,AS17547,0.3457,0.0,0.000642,normal,0
33G4NwmWA3FufbdpcmmH9VbjDJe7KWvCA,2,1,1,1.0,1,1,2.84939813,0.2921201,2.55727803,0.1025,35.23,35.23,35.23,35.23,35.23,0.59,0.0,0.0,0.1025,0.1025,0.0,0.0,0.1602,0.0,1.4493,1.4493,0.0,0.0,0.0,0.0,2,4,4,4,Australia,AS1221,0.2181,0.000761,0.000872,normal,0
33GLaguKmfefnNoWZ1tLr8PkeGFbD,3,1,2,2.0,1,2,3.09859986,4.34683689,-1.24823703,0.7128,15375.57,15375.57,7643.59,23107.55,0.0,512.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0039,0.002,0.0,0.0,0.0,0.0,3,6,4,6,Germany,AS12389,0.3457,0.001074,0.000882,normal,0
33MMiDsCXTyyQPaHJTu2TKLgPn,1,1,0,0.0,1,0,0.8799083,0.0,0.8799083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,China,AS36873,0.0,0.0,0.001072,normal,0
33TGco7k1ZQpsiYYsxb77WJVGZJ,1,1,0,0.0,1,0,4.14894655,0.0,4.14894655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS16509,0.0,0.0,0.001604,normal,0
34aDUs6wD9bWbpbq3N1fnydwVRSz,4,1,3,3.0,2,5,4.23933998,6.59166348,-2.3523235,0.6431,3745.1,1449.98,822.86,8962.47,1449.98,187.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0267,0.0107,0.0,0.0,0.0,0.0,7,8,4,7,Germany,AS24940,0.4362,0.010819,0.000946,normal,0
35L6oBs11XWkeveJnJTSAWKxnxg5,2,2,0,0.0,2,0,8.77152491,0.0,8.77152491,0.0,34443.71,34443.71,34443.71,34443.71,0.0,574.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,2,4,3,3,United Kingdom,AS16509,0.2181,0.0,0.001677,normal,0
35vmZ6oh6KemUw9tFNBvLrKV47UrHMaWQi,1,0,1,1.0,0,1,0.0,5.84674,-5.84674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,China,AS4837,0.0,0.0,0.000642,peel_chain,1
36K6vMm7P95FGY7YsvLa4CbtNN,1,1,0,0.0,1,0,1.28282859,0.0,1.28282859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS13335,0.0,0.0,0.001338,normal,0
36UyfH4ioFEUgfoUWJzN3ZSeYZ5aspGVyL,1,0,1,1.0,0,1,0.0,1.30031726,-1.30031726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS24940,0.0,0.0,0.000642,normal,0
36t1QbJweYUpC18y6Vt627e378DD6x,6,3,3,1.0,3,3,9.07027102,4.02511512,5.0451559,0.4438,2160.11,1568.8,20.24,5816.99,20.24,180.01,0.0,0.1965,0.1965,0.1965,0.0,0.0,0.0025,0.0925,0.0167,0.0167,0.0,0.0,0.0,0.0,5,12,8,11,Australia,AS13285,0.5638,0.002774,0.00184,normal,0
37ihAxXniA8nGtm2oG4ia5TMVZNF,2,1,1,1.0,1,1,1.97424637,1.97424637,0.0,1.0,4.2,4.2,4.2,4.2,4.2,0.07,1.0,1.0,1.0,1.0,0.0359,3.59,8.3333,1.9231,5.8824,5.8824,1.0,0.0,1.0,1.0,2,4,3,4,United States,AS3356,0.0,1.1e-05,0.002383,peel_chain,1
37v89GB5quD6oQVdDRtdTAJufdr,2,1,1,1.0,1,1,0.03443925,0.03443925,0.0,1.0,19.17,19.17,19.17,19.17,19.17,0.32,0.0,1.0,1.0,1.0,0.0,0.0,2.7027,0.4958,2.381,2.381,1.0,0.0,1.0,0.0,2,4,3,4,India,AS25513,0.0,3e-06,0.000643,mixer,1
39BEBcpd1A3nVCwpnueRGoTEwjH2oVn,2,1,1,1.0,1,1,6.62094691,6.62094691,0.0,1.0,7.05,7.05,7.05,7.05,7.05,0.12,1.0,1.0,1.0,1.0,0.0381,3.81,5.8824,1.2422,4.5455,4.5455,1.0,0.0,1.0,1.0,2,4,4,4,Germany,AS25513,0.0,3e-06,0.001188,rapid_cashout,1
3A3ExP33nB9cbePUK8dZD6Uyc3W,1,1,0,0.0,1,0,0.09519482,0.0,0.09519482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS24940,0.0,0.0,0.000668,normal,0
3A5MbTyQ1XkK7ZSJyESCSXMTJkgMeN77,6,2,4,2.0,2,7,9.26309941,10.50857491,-1.2454755,0.8815,5452.03,3922.88,162.54,14970.39,162.54,454.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0154,0.0044,0.0,0.0,0.0,0.0,9,12,7,11,Brazil,AS13285,0.5638,0.01122,0.002293,normal,0
3AGBsFr2kSu5Mdh8sVPgpPZkZMtg,1,0,1,1.0,0,2,0.0,13.83874097,-13.83874097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,Singapore,AS4657,0.0,0.0,0.000642,normal,0
3AKQm3e31nnGgTMdYiERW3tqfS,2,1,1,1.0,1,1,11.10303084,11.10303084,0.0,1.0,7.19,7.19,7.19,7.19,7.19,0.12,1.0,1.0,1.0,1.0,0.0425,4.25,5.8824,1.221,4.5455,4.5455,1.0,0.0,1.0,1.0,2,4,4,4,Germany,AS25513,0.0,6e-06,0.001652,rapid_cashout,1
3ApJyDSJJgfssDaDUexaBu9KjUJB,3,1,2,2.0,2,2,7.97870679,12.97585722,-4.99715043,0.6149,2090.04,2090.04,1554.62,2625.45,2625.45,69.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0287,0.0287,0.0,0.0,0.0,0.0,4,6,5,6,Brazil,AS18881,0.3457,0.005258,0.003134,normal,0
3AqbopBfGjLTbEP7CrWR96Uc3nW7U8cpu,2,1,1,1.0,1,1,1.88918021,1.88918021,0.0,1.0,23.34,23.34,23.34,23.34,23.34,0.39,0.0,1.0,1.0,1.0,0.069,6.9,2.2727,0.4108,2.0408,2.0408,1.0,0.0,1.0,0.0,2,4,3,3,United Kingdom,AS2856,0.0,2.6e-05,0.002047,peel_chain,1
3BtNSGTEG4kf5LYybZqpRYsUtU5uiWuo,2,1,1,1.0,1,1,5.74609493,5.74609493,0.0,1.0,21.81,21.81,21.81,21.81,21.81,0.36,0.0,1.0,1.0,1.0,0.0607,6.07,2.439,0.4384,2.1739,2.1739,1.0,0.0,1.0,0.0,2,4,4,4,China,AS25513,0.2181,2.8e-05,0.001652,peel_chain,1
3BvohhNfRqdeRDJxrz1kyoNRRLC85,1,0,1,1.0,0,1,0.0,16.80906427,-16.80906427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS29465,0.0,0.0,0.000642,normal,0
3C3r9kCGCvVZ226uqtBWJrcN1oqVZ3CbNG,2,2,0,0.0,4,0,21.71239723,0.0,21.71239723,0.0,36668.24,36668.24,36668.24,36668.24,0.0,611.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,4,4,4,4,China,AS24940,0.2181,0.0,0.004939,normal,0
3CadqxZRovcwGMJGKP5DYNtJBqAf8rCT,2,1,1,1.0,1,1,0.84142375,0.84142375,0.0,1.0,45.81,45.81,45.81,45.81,45.81,0.76,0.0,0.0,1.0,1.0,0.0,0.0,1.2346,0.0,1.1628,1.1628,0.0,0.0,1.0,0.0,2,4,3,4,Germany,AS2856,0.2181,0.0,0.000671,mixer,1
3D2Ty7rjppBPuXmBEAZ4oAYjHP1e,3,1,2,2.0,1,2,3.06324315,10.22282274,-7.15957959,0.2996,12604.01,12604.01,28.79,25179.23,28.79,420.13,0.0,1.0,1.0,1.0,0.0,0.0,0.0007,0.3357,0.0048,0.0024,0.0,0.0,0.0,0.0,3,6,4,4,Brazil,AS12389,0.2003,0.00227,0.000971,normal,0
3D2g5YWmYXBtw1rLBsWcX1rZZpdbmX,6,4,2,0.5,4,2,5.93238583,8.1542864,-2.22190057,0.7275,5752.4,1313.83,444.63,21935.57,444.63,479.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0042,0.0083,0.0,0.0,0.0,0.0,6,12,8,12,United States,AS12389,0.5638,0.00127,0.001598,normal,0
3DMcr3URoFCwZg4Ln7ypCpwHtE,5,2,3,1.5,2,3,10.19610858,21.68296228,-11.4868537,0.4702,6638.83,2647.41,0.99,21259.49,0.99,442.59,0.2049,0.2049,0.2049,0.2049,0.0,0.0,0.0011,1.0296,0.0068,0.0045,0.0,0.0,0.0,0.0,5,10,7,9,Australia,AS13335,0.3319,0.00178,0.001518,normal,0
3DXJT7LVX3KW9eUE4xEj4SuX9ikcdVytjE,1,1,0,0.0,1,0,1.2086956,0.0,1.2086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS13285,0.0,0.0,0.000968,normal,0
